product_name,product_price,product_image,product_url
KNIT LEGGINGS,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/2142/012/800/2/w/560/2142012800_1_1_1.jpg?ts=1565954360902,https://www.zara.com/in/en/knit-leggings-p02142012.html
METALLIC THREAD TROUSERS,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/1822/116/800/9/w/560/1822116800_1_1_1.jpg?ts=1566390021565,https://www.zara.com/in/en/metallic-thread-trousers-p01822116.html
POINTELLE KNIT DRESS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/6771/121/250/2/w/560/6771121250_1_1_1.jpg?ts=1565194322799,https://www.zara.com/in/en/pointelle-knit-dress-p06771121.html
TROUSERS WITH CONTRASTING PIPING,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/6254/122/800/3/w/560/6254122800_1_1_1.jpg?ts=1570103250776,https://www.zara.com/in/en/trousers-with-contrasting-piping-p06254122.html
TROUSERS WITH CONTRASTING PIPING,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/6254/120/800/9/w/560/6254120800_2_1_1.jpg?ts=1568734166061,https://www.zara.com/in/en/trousers-with-contrasting-piping-p06254120.html
RIBBED SKIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/3859/118/500/2/w/560/3859118500_1_1_1.jpg?ts=1573575829931,https://www.zara.com/in/en/ribbed-skirt-p03859118.html
SILK POCKET BLOUSE,"₹ 4,990.00",//static.zara.net/photos///2019/I/0/1/p/2731/265/916/2/w/560/2731265916_1_1_1.jpg?ts=1568741251924,https://www.zara.com/in/en/silk-pocket-blouse-p02731265.html
CONTRAST SATIN BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/9479/257/800/2/w/560/9479257800_1_1_1.jpg?ts=1565606385757,https://www.zara.com/in/en/contrast-satin-blouse-p09479257.html
SEMI-SHEER POLKA DOT BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2020/V/0/1/p/2025/537/250/2/w/560/2025537250_1_1_1.jpg?ts=1573837937032,https://www.zara.com/in/en/semi-sheer-polka-dot-blouse-p02025537.html
HOUNDSTOOTH KNIT TROUSERS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/6873/136/084/2/w/560/6873136084_1_1_1.jpg?ts=1573231552814,https://www.zara.com/in/en/houndstooth-knit-trousers-p06873136.html
THE MINIMAL EDIT,,//static.zara.net/photos///2019/I/T/1/p/6873/128/481/2/w/560/6873128481_1_1_1.jpg?ts=1568817358789,https://www.zara.com/in/en/the-minimal-edit-pT6873128481.html
BLOUSE WITH CONTRAST BUTTONS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4437/263/703/2/w/560/4437263703_1_1_1.jpg?ts=1568886004305,https://www.zara.com/in/en/blouse-with-contrast-buttons-p04437263.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8351/223/183/2/w/560/8351223183_1_1_1.jpg?ts=1565606256216,https://www.zara.com/in/en/floral-print-blouse-p08351223.html
VELVET POLKA DOT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2020/V/0/1/p/2157/260/800/2/w/560/2157260800_1_1_1.jpg?ts=1573754017782,https://www.zara.com/in/en/velvet-polka-dot-blouse-p02157260.html
OVERSIZED POPLIN BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/3440/245/250/20/w/560/3440245250_1_1_1.jpg?ts=1565784647406,https://www.zara.com/in/en/oversized-poplin-blouse-p03440245.html
RUFFLED FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2020/V/0/1/p/7484/052/330/2/w/560/7484052330_1_1_1.jpg?ts=1573838806853,https://www.zara.com/in/en/ruffled-floral-print-blouse-p07484052.html
METALLIC-EFFECT CROPPED BLOUSE,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/7969/021/303/2/w/560/7969021303_1_1_1.jpg?ts=1573753864024,https://www.zara.com/in/en/metallic-effect-cropped-blouse-p07969021.html
MINI DRESS WITH CUT-OUT DETAIL,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/9598/120/800/7/w/560/9598120800_1_1_1.jpg?ts=1564645238293,https://www.zara.com/in/en/mini-dress-with-cut-out-detail-p09598120.html
FINE PLEATED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2020/V/0/1/p/7521/023/942/2/w/560/7521023942_1_1_1.jpg?ts=1573650047515,https://www.zara.com/in/en/fine-pleated-blouse-p07521023.html
PRINTED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8351/224/330/2/w/560/8351224330_1_1_1.jpg?ts=1568652629053,https://www.zara.com/in/en/printed-blouse-p08351224.html
PRINTED BLOUSE WITH KNOT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7484/173/500/2/w/560/7484173500_1_1_1.jpg?ts=1565258842439,https://www.zara.com/in/en/printed-blouse-with-knot-p07484173.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8834/186/330/2/w/560/8834186330_1_1_1.jpg?ts=1573553417194,https://www.zara.com/in/en/floral-print-blouse-p08834186.html
FLOWING SILK BLOUSE,"₹ 4,990.00",//static.zara.net/photos///2019/I/0/1/p/2731/260/800/7/w/560/2731260800_1_1_1.jpg?ts=1570640057317,https://www.zara.com/in/en/flowing-silk-blouse-p02731260.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2020/V/0/1/p/2013/183/070/2/w/560/2013183070_1_1_1.jpg?ts=1573665418540,https://www.zara.com/in/en/floral-print-blouse-p02013183.html
SEMI-SHEER DOTTED MESH BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8004/227/712/2/w/560/8004227712_1_1_1.jpg?ts=1563880732127,https://www.zara.com/in/en/semi-sheer-dotted-mesh-blouse-p08004227.html
GINGHAM BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/1932/222/064/2/w/560/1932222064_1_1_1.jpg?ts=1569427155251,https://www.zara.com/in/en/gingham-blouse-p01932222.html
PRINTED BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2020/V/0/1/p/4043/041/031/2/w/560/4043041031_1_1_1.jpg?ts=1573575902225,https://www.zara.com/in/en/printed-blouse-p04043041.html
ANIMAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8238/224/330/2/w/560/8238224330_1_1_1.jpg?ts=1565687669984,https://www.zara.com/in/en/animal-print-blouse-p08238224.html
RUFFLED SATIN BLOUSE,"₹ 1,890.00",//static.zara.net/photos///2019/I/0/1/p/3510/222/942/2/w/560/3510222942_1_1_1.jpg?ts=1564412327244,https://www.zara.com/in/en/ruffled-satin-blouse-p03510222.html
PRINTED BLOUSE WITH BOW,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7840/096/712/3/w/560/7840096712_1_1_1.jpg?ts=1572979654241,https://www.zara.com/in/en/printed-blouse-with-bow-p07840096.html
FEATHER-EFFECT BLOUSE,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/1/p/8608/115/800/2/w/560/8608115800_1_1_1.jpg?ts=1573637744725,https://www.zara.com/in/en/feather-effect-blouse-p08608115.html
BLOUSE WITH MATCHING EMBROIDERY,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/1/p/7521/243/712/2/w/560/7521243712_1_1_1.jpg?ts=1569488118292,https://www.zara.com/in/en/blouse-with-matching-embroidery-p07521243.html
SPARKLY ORGANZA BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/3666/195/800/23/w/560/3666195800_1_1_1.jpg?ts=1573062011276,https://www.zara.com/in/en/sparkly-organza-blouse-p03666195.html
BLOUSE WITH RUFFLED COLLAR,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8004/229/613/2/w/560/8004229613_1_1_1.jpg?ts=1565259718589,https://www.zara.com/in/en/blouse-with-ruffled-collar-p08004229.html
THE MINIMAL EDIT,,//static.zara.net/photos///2019/I/T/1/p/5755/108/800/2/w/560/5755108800_1_1_1.jpg?ts=1568818019030,https://www.zara.com/in/en/the-minimal-edit-pT5755108800.html
PLEATED PLUMETIS BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/1821/222/800/2/w/560/1821222800_1_1_1.jpg?ts=1567597239086,https://www.zara.com/in/en/pleated-plumetis-blouse-p01821222.html
FLOWING RUFFLED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7484/165/942/2/w/560/7484165942_1_1_1.jpg?ts=1565621256522,https://www.zara.com/in/en/flowing-ruffled-blouse-p07484165.html
FLORAL ORGANZA BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4437/252/400/2/w/560/4437252400_1_1_1.jpg?ts=1567513228812,https://www.zara.com/in/en/floral-organza-blouse-p04437252.html
EMBROIDERED-SLEEVE BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/5770/221/500/2/w/560/5770221500_1_1_1.jpg?ts=1566378014200,https://www.zara.com/in/en/embroidered-sleeve-blouse-p05770221.html
SHIRRED BLOUSE,"₹ 1,790.00",//static.zara.net/photos///2019/I/0/1/p/4770/634/500/2/w/560/4770634500_1_1_1.jpg?ts=1565948463361,https://www.zara.com/in/en/shirred-blouse-p04770634.html
PRINTED ORGANZA BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8483/157/330/2/w/560/8483157330_1_1_1.jpg?ts=1569921643417,https://www.zara.com/in/en/printed-organza-blouse-p08483157.html
OFF-THE-SHOULDER BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3666/187/800/2/w/560/3666187800_1_1_1.jpg?ts=1565620667062,https://www.zara.com/in/en/off-the-shoulder-blouse-p03666187.html
DRAPED TOP,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/8841/559/401/7/w/560/8841559401_1_1_1.jpg?ts=1573477509272,https://www.zara.com/in/en/draped-top-p08841559.html
SATIN BLOUSE WITH TIED BOW DETAIL,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7814/739/512/2/w/560/7814739512_1_1_1.jpg?ts=1564141830583,https://www.zara.com/in/en/satin-blouse-with-tied-bow-detail-p07814739.html
ASYMMETRIC PRINTED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8413/155/330/3/w/560/8413155330_1_1_1.jpg?ts=1569333414277,https://www.zara.com/in/en/asymmetric-printed-blouse-p08413155.html
DOTTED MESH BLOUSE,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/0387/222/172/2/w/560/0387222172_1_1_1.jpg?ts=1565600205937,https://www.zara.com/in/en/dotted-mesh-blouse-p00387222.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8047/126/069/2/w/560/8047126069_1_1_1.jpg?ts=1565102444521,https://www.zara.com/in/en/floral-print-blouse-p08047126.html
POLKA DOT BLOUSE WITH RUFFLES,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7563/262/800/2/w/560/7563262800_1_1_1.jpg?ts=1568904113883,https://www.zara.com/in/en/polka-dot-blouse-with-ruffles-p07563262.html
POLKA DOT BLOUSE WITH FULL SLEEVES,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7200/228/712/2/w/560/7200228712_1_1_1.jpg?ts=1569321848639,https://www.zara.com/in/en/polka-dot-blouse-with-full-sleeves-p07200228.html
SATIN WRAP BLOUSE,"₹ 2,290.00",//static.zara.net/photos///new/2019/I/0/1/p/7969/221/420/2/w/560/7969221420_1_1_1.jpg?ts=1563299163230,https://www.zara.com/in/en/satin-wrap-blouse-p07969221.html
PRINTED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3510/232/330/2/w/560/3510232330_1_1_1.jpg?ts=1567681138451,https://www.zara.com/in/en/printed-blouse-p03510232.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/1932/223/330/2/w/560/1932223330_1_1_1.jpg?ts=1568644317076,https://www.zara.com/in/en/floral-print-blouse-p01932223.html
SEMI-SHEER DOTTED MESH BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/6895/247/800/2/w/560/6895247800_1_1_1.jpg?ts=1567512964859,https://www.zara.com/in/en/semi-sheer-dotted-mesh-blouse-p06895247.html
CHECK BLOUSE WITH RUFFLE TRIMS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4437/230/064/2/w/560/4437230064_1_1_1.jpg?ts=1571331185690,https://www.zara.com/in/en/check-blouse-with-ruffle-trims-p04437230.html
BLOUSE WITH WAIST KNOT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3564/183/630/2/w/560/3564183630_1_1_1.jpg?ts=1566377686526,https://www.zara.com/in/en/blouse-with-waist-knot-p03564183.html
PRINTED BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2020/V/0/1/p/2068/011/605/2/w/560/2068011605_1_1_1.jpg?ts=1573818853616,https://www.zara.com/in/en/printed-blouse-p02068011.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/2157/238/330/2/w/560/2157238330_1_1_1.jpg?ts=1565801803269,https://www.zara.com/in/en/floral-print-blouse-p02157238.html
BELTED WRAP BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/9878/199/942/13/w/560/9878199942_1_1_1.jpg?ts=1573145445064,https://www.zara.com/in/en/belted-wrap-blouse-p09878199.html
POPLIN BLOUSE WITH PLEATS,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/1/p/4043/261/710/20/w/560/4043261710_1_1_1.jpg?ts=1568102553967,https://www.zara.com/in/en/poplin-blouse-with-pleats-p04043062.html
HOUNDSTOOTH BLOUSE WITH FLOCKING,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/7484/168/800/2/w/560/7484168800_1_1_1.jpg?ts=1568796025743,https://www.zara.com/in/en/houndstooth-blouse-with-flocking-p07484168.html
BLOUSE WITH SATIN POCKETS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7563/258/800/2/w/560/7563258800_1_1_1.jpg?ts=1566494665239,https://www.zara.com/in/en/blouse-with-satin-pockets-p07563258.html
FINE PLEATED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7521/236/942/2/w/560/7521236942_1_1_1.jpg?ts=1566547184311,https://www.zara.com/in/en/fine-pleated-blouse-p07521236.html
FLORAL PRINT BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/2183/244/620/2/w/560/2183244620_1_1_1.jpg?ts=1567681045548,https://www.zara.com/in/en/floral-print-blouse-p02183244.html
EMBROIDERED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7960/598/305/2/w/560/7960598305_1_1_1.jpg?ts=1565105621963,https://www.zara.com/in/en/embroidered-blouse-p07960598.html
LACE FLORAL TOP,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/3510/228/330/2/w/560/3510228330_1_1_1.jpg?ts=1567521353803,https://www.zara.com/in/en/lace-floral-top-p03510228.html
FLOWING PRINTED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7846/231/330/2/w/560/7846231330_1_1_1.jpg?ts=1568906669323,https://www.zara.com/in/en/flowing-printed-blouse-p07846235.html
CONTRAST LACE BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/1165/235/251/2/w/560/1165235251_1_1_1.jpg?ts=1572437503949,https://www.zara.com/in/en/contrast-lace-blouse-p01165235.html
PRINTED BLOUSE WITH RUFFLES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8484/235/330/2/w/560/8484235330_1_1_1.jpg?ts=1570188753851,https://www.zara.com/in/en/printed-blouse-with-ruffles-p08484235.html
CREASED-EFFECT SCARF NECK BLOUSE,"₹ 4,990.00",//static.zara.net/photos///2019/I/0/1/p/8559/529/800/2/w/560/8559529800_1_1_1.jpg?ts=1567008589834,https://www.zara.com/in/en/creased-effect-scarf-neck-blouse-p08559529.html
WRINKLED-EFFECT BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7484/166/800/2/w/560/7484166800_1_1_1.jpg?ts=1567091275047,https://www.zara.com/in/en/wrinkled-effect-blouse-p07484166.html
SCALLOPED SHIFT DRESS,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/6771/112/800/2/w/560/6771112800_1_1_1.jpg?ts=1564132893039,https://www.zara.com/in/en/scalloped-shift-dress-p06771112.html
RUFFLED FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8194/222/330/2/w/560/8194222330_1_1_1.jpg?ts=1565105955218,https://www.zara.com/in/en/ruffled-floral-print-blouse-p08194222.html
PRINTED BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/8577/104/031/2/w/560/8577104031_1_1_1.jpg?ts=1569403978308,https://www.zara.com/in/en/printed-blouse-p08577104.html
PRINTED ORGANZA BLOUSE,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/1/p/8191/086/800/4/w/560/8191086800_1_1_1.jpg?ts=1570550342345,https://www.zara.com/in/en/printed-organza-blouse-p08191086.html
BLOUSE WITH FULL SLEEVES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3564/178/065/2/w/560/3564178065_1_1_1.jpg?ts=1565707066233,https://www.zara.com/in/en/blouse-with-full-sleeves-p03564178.html
FRINGE EFFECT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2020/V/0/1/p/8741/027/800/2/w/560/8741027800_1_1_1.jpg?ts=1573754024224,https://www.zara.com/in/en/fringe-effect-blouse-p09320022.html
OVERSIZE PRINTED BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/8571/106/064/2/w/560/8571106064_1_1_1.jpg?ts=1569321931543,https://www.zara.com/in/en/oversize-printed-blouse-p08571106.html
BLOUSE WITH COMBINED EMBROIDERY,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8351/226/800/2/w/560/8351226800_1_1_1.jpg?ts=1571157553519,https://www.zara.com/in/en/blouse-with-combined-embroidery-p08351226.html
RUFFLED POLKA DOT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7484/162/409/2/w/560/7484162409_1_1_1.jpg?ts=1565959782798,https://www.zara.com/in/en/ruffled-polka-dot-blouse-p07484162.html
BLOUSE WITH FRONT BOW,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4770/643/800/2/w/560/4770643800_1_1_1.jpg?ts=1568908660534,https://www.zara.com/in/en/blouse-with-front-bow-p04770643.html
RUCHED BLOUSE WITH BOW,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/8288/875/611/2/w/560/8288875611_1_1_1.jpg?ts=1573753894569,https://www.zara.com/in/en/ruched-blouse-with-bow-p08288875.html
PRINTED BLOUSE WITH A LOOSE-FITTING COLLAR,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8482/160/330/2/w/560/8482160330_1_1_1.jpg?ts=1569931422834,https://www.zara.com/in/en/printed-blouse-with-a-loose-fitting-collar-p08482160.html
POPLIN BLOUSE WITH TIED COLLAR,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/8594/643/250/2/w/560/8594643250_1_1_1.jpg?ts=1571053111546,https://www.zara.com/in/en/poplin-blouse-with-tied-collar-p08594643.html
KNIT CULOTTES,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/1/p/9919/101/803/3/w/560/9919101803_1_1_1.jpg?ts=1568806120337,https://www.zara.com/in/en/knit-culottes-p09919101.html
BLOUSE WITH TIED BACK AND MATCHING FABRIC,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/1/p/8713/511/800/23/w/560/8713511800_1_1_1.jpg?ts=1571846939658,https://www.zara.com/in/en/blouse-with-tied-back-and-matching-fabric-p08713511.html
BLOUSE WITH PLEATED SLEEVES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/1165/227/800/2/w/560/1165227800_1_1_1.jpg?ts=1569583257638,https://www.zara.com/in/en/blouse-with-pleated-sleeves-p01165227.html
THE MINIMAL EDIT,,//static.zara.net/photos///2019/I/T/1/p/6873/106/712/2/w/560/6873106712_1_1_1.jpg?ts=1568817357991,https://www.zara.com/in/en/the-minimal-edit-pT6873106712.html
COMBINED BLOUSE WITH TIED NECK,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7969/229/800/23/w/560/7969229800_1_1_1.jpg?ts=1568631932433,https://www.zara.com/in/en/combined-blouse-with-tied-neck-p07969229.html
RUFFLED POPLIN SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/8595/648/800/3/w/560/8595648800_1_1_1.jpg?ts=1570803075976,https://www.zara.com/in/en/ruffled-poplin-shirt-p08595648.html
FINE PLEATED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3666/189/712/2/w/560/3666189712_1_1_1.jpg?ts=1566546985178,https://www.zara.com/in/en/fine-pleated-blouse-p03666189.html
STRIPED ORGANZA BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/7563/247/800/7/w/560/7563247800_1_1_1.jpg?ts=1565001492187,https://www.zara.com/in/en/striped-organza-blouse-p07563247.html
HIGH NECK SATIN FINISH BLOUSE,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/8372/257/712/20/w/560/8372257712_1_1_1.jpg?ts=1568647359097,https://www.zara.com/in/en/high-neck-satin-finish-blouse-p08372257.html
DOTTED MESH BLOUSE WITH PUFF SLEEVES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3666/165/250/2/w/560/3666165250_1_1_1.jpg?ts=1565282758743,https://www.zara.com/in/en/dotted-mesh-blouse-with-puff-sleeves-p03666165.html
RUFFLED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8540/738/251/2/w/560/8540738251_1_1_1.jpg?ts=1570634182676,https://www.zara.com/in/en/ruffled-blouse-p08540738.html
LONG DOTTED MESH BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/3666/188/800/2/w/560/3666188800_1_1_1.jpg?ts=1568129152626,https://www.zara.com/in/en/long-dotted-mesh-blouse-p03666188.html
HOUNDSTOOTH BLOUSE WITH RUFFLE TRIM,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7901/229/704/2/w/560/7901229704_1_1_1.jpg?ts=1570610161454,https://www.zara.com/in/en/houndstooth-blouse-with-ruffle-trim-p07901229.html
FLORAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7915/122/330/2/w/560/7915122330_1_1_1.jpg?ts=1564480351464,https://www.zara.com/in/en/floral-print-blouse-p07915122.html
FAUX LEATHER SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/4387/229/942/2/w/560/4387229942_1_1_1.jpg?ts=1566901007868,https://www.zara.com/in/en/faux-leather-shirt-p04387229.html
CREASED-EFFECT POLKA DOT BLOUSE,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/7484/176/800/7/w/560/7484176800_1_1_1.jpg?ts=1571824028421,https://www.zara.com/in/en/creased-effect-polka-dot-blouse-p07484176.html
COMBINED POPLIN BLOUSE,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4786/285/250/3/w/560/4786285250_1_1_1.jpg?ts=1570812449434,https://www.zara.com/in/en/combined-poplin-blouse-p04786285.html
PRINTED BLOUSE WITH PLEATS,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/4886/275/800/2/w/560/4886275800_1_1_1.jpg?ts=1566917334258,https://www.zara.com/in/en/printed-blouse-with-pleats-p04886275.html
GLOSSY BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8462/686/712/2/w/560/8462686712_1_1_1.jpg?ts=1571744615255,https://www.zara.com/in/en/glossy-blouse-p08462686.html
EMBROIDERED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7200/227/082/2/w/560/7200227082_1_1_1.jpg?ts=1567151963442,https://www.zara.com/in/en/embroidered-blouse-p07200227.html
PLEATED BLOUSE WITH RUFFLES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7484/178/800/13/w/560/7484178800_1_1_1.jpg?ts=1573066408749,https://www.zara.com/in/en/pleated-blouse-with-ruffles-p07484178.html
ANIMAL PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8301/229/070/2/w/560/8301229070_1_1_1.jpg?ts=1566379258043,https://www.zara.com/in/en/animal-print-blouse-p08301229.html
ANIMAL PRINT ORGANZA BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8543/671/800/2/w/560/8543671800_1_1_1.jpg?ts=1571310860911,https://www.zara.com/in/en/animal-print-organza-blouse-p08543671.html
BLOUSE WITH FULL SLEEVES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8004/222/800/2/w/560/8004222800_1_1_1.jpg?ts=1566317317237,https://www.zara.com/in/en/blouse-with-full-sleeves-p08004222.html
 ,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/7200/226/712/2/w/560/7200226712_1_1_1.jpg?ts=1566377297584,https://www.zara.com/in/en/-p07200226.html
PRINTED BLOUSE WITH RUFFLES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8028/135/330/2/w/560/8028135330_1_1_1.jpg?ts=1565769797414,https://www.zara.com/in/en/printed-blouse-with-ruffles-p08028135.html
PRINTED BLOUSE WITH BOW,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/1/p/8582/099/707/2/w/560/8582099707_1_1_1.jpg?ts=1569406051344,https://www.zara.com/in/en/printed-blouse-with-bow-p08582099.html
RUFFLED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/3666/185/501/2/w/560/3666185501_1_1_1.jpg?ts=1565956502064,https://www.zara.com/in/en/ruffled-blouse-p03666185.html
PRINTED BLOUSE WITH RUFFLES,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8030/125/330/2/w/560/8030125330_1_1_1.jpg?ts=1565102332136,https://www.zara.com/in/en/printed-blouse-with-ruffles-p08030125.html
HIGH NECK SATIN FINISH BLOUSE,"₹ 2,290.00",//static.zara.net/photos///2019/I/0/1/p/3564/179/409/2/w/560/3564179409_1_1_1.jpg?ts=1571734001919,https://www.zara.com/in/en/high-neck-satin-finish-blouse-p03564179.html
HIGH NECK BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/9878/179/645/2/w/560/9878179645_1_1_1.jpg?ts=1566490895164,https://www.zara.com/in/en/high-neck-blouse-p09878179.html
PRINTED BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8519/162/330/2/w/560/8519162330_1_1_1.jpg?ts=1569919143961,https://www.zara.com/in/en/printed-blouse-p08519162.html
POLKA DOT PRINT BLOUSE,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/1/p/8244/572/620/2/w/560/8244572620_1_1_1.jpg?ts=1566298280354,https://www.zara.com/in/en/polka-dot-print-blouse-p08244572.html
